season,date,age,team_played,game_type,venue,opponent,win_lose,point_difference,game_started,minutes_played,fieldgoal,fieldgoal_attempts,fieldgoal_percent,3pointers,3pointers_attempts,3pointers_percent,freethrows,freethrows_attempt,freethrow_percent,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
15,4/12/2011,32,los angeles lakers,season,away,san antonio spurs,w,9,1,36:34,8,21,0.381,2,6,0.333,9,9,1,2,4,6,4,0,0,4,5,27
15,4/13/2011,32,los angeles lakers,season,home,sacramento kings,w,8,1,38:11,13,24,0.542,1,2,0.5,9,10,0.9,2,7,9,6,1,1,2,1,36
15,4/17/2011,32,los angeles lakers,playoff,away,new orleans pelicans,l,-9,1,42:05,13,26,0.5,1,2,0.5,7,8,0.875,1,3,4,5,0,1,5,2,34
15,4/20/2011,32,los angeles lakers,playoff,away,new orleans pelicans,w,9,1,34:46,3,10,0.3,0,2,0,5,8,0.625,2,1,3,2,1,0,2,4,11
15,4/22/2011,32,los angeles lakers,playoff,home,new orleans pelicans,w,14,1,34:13,10,20,0.5,4,7,0.571,6,7,0.857,0,6,6,2,3,1,4,2,30
15,4/24/2011,32,los angeles lakers,playoff,home,new orleans pelicans,l,-5,1,36:05,5,18,0.278,0,3,0,7,9,0.778,1,5,6,8,1,0,2,4,17
15,4/26/2011,32,los angeles lakers,playoff,away,new orleans pelicans,w,16,1,28:38,8,13,0.615,0,1,0,3,4,0.75,1,1,2,4,1,0,3,3,19
15,4/28/2011,32,los angeles lakers,playoff,home,new orleans pelicans,w,18,1,30:17,6,16,0.375,2,4,0.5,10,10,1,1,0,1,2,3,0,4,1,24
15,5/2/2011,32,los angeles lakers,playoff,away,dallas mavericks,l,-2,1,35:08,14,29,0.483,4,9,0.444,4,5,0.8,0,5,5,0,1,1,3,2,36
15,5/4/2011,32,los angeles lakers,playoff,away,dallas mavericks,l,-12,1,38:01,9,20,0.45,1,5,0.2,4,5,0.8,0,0,0,3,5,0,1,1,23
15,5/6/2011,32,los angeles lakers,playoff,home,dallas mavericks,l,-6,1,37:58,8,16,0.5,0,3,0,1,1,1,1,3,4,6,1,0,2,3,17
15,5/8/2011,32,los angeles lakers,playoff,home,dallas mavericks,l,-36,1,37:10,7,18,0.389,0,5,0,3,4,0.75,1,2,3,1,0,0,5,1,17
16,12/25/2011,33,los angeles lakers,season,away,chicago bulls,l,-1,1,35:24,11,23,0.478,0,1,0,6,7,0.857,0,7,7,6,2,0,8,3,28
16,12/26/2011,33,los angeles lakers,season,home,sacramento kings,l,-9,1,38:22,10,24,0.417,0,4,0,9,10,0.9,2,3,5,6,2,0,2,4,29
16,12/27/2011,33,los angeles lakers,season,away,utah jazz,w,25,1,30:51,8,17,0.471,3,5,0.6,7,8,0.875,0,8,8,5,1,1,3,1,26
16,12/29/2011,33,los angeles lakers,season,away,new york knicks,w,17,1,33:43,10,17,0.588,1,3,0.333,7,10,0.7,0,4,4,6,1,1,5,3,28
16,12/31/2011,33,los angeles lakers,season,away,denver nuggets,w,3,1,33:26,6,18,0.333,0,5,0,5,6,0.833,2,8,10,9,1,0,4,4,17
16,1/1/2012,33,los angeles lakers,season,home,denver nuggets,l,-9,1,36:39,6,28,0.214,1,8,0.125,3,4,0.75,0,2,2,4,1,0,6,3,16
16,1/3/2012,33,los angeles lakers,season,away,houston rockets,w,9,1,36:51,14,29,0.483,2,7,0.286,7,9,0.778,2,6,8,6,0,1,2,0,37
16,1/5/2012,33,los angeles lakers,season,home,portland trailbrazers,l,-11,1,36:03,13,24,0.542,0,4,0,4,5,0.8,2,6,8,3,0,0,4,2,30
16,1/6/2012,33,los angeles lakers,season,away,golden state warriors,w,7,1,41:09,13,28,0.464,1,3,0.333,12,14,0.857,1,3,4,7,0,0,3,1,39
16,1/8/2012,33,los angeles lakers,season,away,memphis grizzlies,w,8,1,38:09,11,22,0.5,1,5,0.2,3,6,0.5,1,1,2,9,0,1,4,0,26
16,1/10/2012,33,los angeles lakers,season,away,phoenix suns,w,16,1,39:07,18,31,0.581,0,3,0,12,13,0.923,0,5,5,3,3,0,2,2,48
16,1/11/2012,33,los angeles lakers,season,home,utah jazz,w,3,1,42:37,14,31,0.452,1,3,0.333,11,11,1,1,7,8,4,1,1,3,3,40
16,1/13/2012,33,los angeles lakers,season,away,cleveland cavaliers,w,5,1,40:48,15,31,0.484,4,7,0.571,8,10,0.8,3,2,5,3,3,0,6,3,42
16,1/14/2012,33,los angeles lakers,season,home,los angeles clippers,l,-8,1,44:22,14,28,0.5,2,5,0.4,12,14,0.857,0,7,7,4,2,1,2,3,42
16,1/16/2012,33,los angeles lakers,season,away,dallas mavericks,w,3,1,37:51,7,22,0.318,0,3,0,0,1,0,0,3,3,7,3,1,4,0,14
16,1/19/2012,33,los angeles lakers,season,home,miami heat,l,-11,1,41:08,8,21,0.381,3,6,0.5,5,5,1,1,4,5,7,3,0,2,1,24
16,1/20/2012,33,los angeles lakers,season,home,orlando magic,l,-12,1,44:22,11,22,0.5,1,3,0.333,7,7,1,2,1,3,8,0,0,3,1,30
16,1/22/2012,33,los angeles lakers,season,away,indian pacers,l,-2,1,35:54,14,30,0.467,0,3,0,5,6,0.833,4,4,8,4,0,0,3,2,33
16,1/25/2012,33,los angeles lakers,season,away,los angeles clippers,w,5,1,38:56,7,17,0.412,2,4,0.5,8,10,0.8,1,6,7,6,0,0,7,2,24
16,1/28/2012,33,los angeles lakers,season,home,milwaukee bucks,l,-11,1,42:03,10,21,0.476,1,5,0.2,6,7,0.857,3,5,8,9,2,0,4,4,27
16,1/29/2012,33,los angeles lakers,season,home,minnesota timberwolves,w,5,1,41:45,14,29,0.483,5,9,0.556,2,2,1,3,11,14,2,0,2,3,2,35
16,1/31/2012,33,los angeles lakers,season,away,charlotte hornets,w,33,1,27:45,9,21,0.429,2,11,0.182,4,5,0.8,0,3,3,1,1,0,4,1,24
16,2/3/2012,33,los angeles lakers,season,home,denver nuggets,w,4,1,37:37,7,23,0.304,1,4,0.25,5,7,0.714,1,5,6,9,2,0,2,1,20
16,2/4/2012,33,los angeles lakers,season,home,utah jazz,l,-9,1,37:51,6,16,0.375,3,6,0.5,11,12,0.917,1,0,1,1,0,0,4,4,26
16,2/6/2012,33,los angeles lakers,season,home,philadelphia 76ers,l,-5,1,43:53,10,26,0.385,4,10,0.4,4,4,1,3,2,5,6,2,0,5,3,28
16,2/9/2012,33,los angeles lakers,season,home,boston celtics,w,1,1,43:41,11,24,0.458,0,2,0,5,5,1,0,5,5,4,0,0,1,1,27
16,2/10/2012,33,los angeles lakers,season,home,new york knicks,l,-7,1,41:33,11,29,0.379,1,5,0.2,11,13,0.846,3,7,10,1,1,0,3,0,34
16,2/12/2012,33,los angeles lakers,season,home,toronto rapters,w,2,1,34:26,9,23,0.391,3,7,0.429,6,8,0.75,0,2,2,1,2,0,4,1,27
16,2/14/2012,33,los angeles lakers,season,away,atlanta hawks,w,8,1,34:20,5,18,0.278,0,3,0,0,0,,1,3,4,4,0,0,5,3,10
16,2/17/2012,33,los angeles lakers,season,away,phoenix suns,w,12,1,35:04,14,25,0.56,1,2,0.5,7,9,0.778,0,9,9,6,4,1,3,1,36
16,2/19/2012,33,los angeles lakers,season,home,phoenix suns,l,-12,1,39:51,11,24,0.458,1,8,0.125,9,12,0.75,1,6,7,5,2,0,10,0,32
16,2/20/2012,33,los angeles lakers,season,away,portland trailbrazers,w,11,1,35:41,13,26,0.5,1,3,0.333,1,2,0.5,1,2,3,3,4,0,4,3,28
16,2/22/2012,33,los angeles lakers,season,home,dallas mavericks,w,5,1,37:57,4,15,0.267,2,5,0.4,5,9,0.556,1,4,5,4,1,0,7,1,15
16,2/23/2012,33,los angeles lakers,season,home,oklahoma city thunder,l,-15,1,39:32,7,24,0.292,0,3,0,10,11,0.909,1,5,6,3,1,0,1,3,24
16,2/29/2012,33,los angeles lakers,season,away,minnesota timberwolves,w,19,1,32:56,11,23,0.478,0,4,0,9,10,0.9,1,6,7,8,1,0,5,0,31
16,3/2/2012,33,los angeles lakers,season,away,sacramento kings,w,8,1,36:49,13,24,0.542,1,2,0.5,11,14,0.786,4,4,8,3,1,1,3,0,38
16,3/4/2012,33,los angeles lakers,season,away,miami heat,w,10,1,38:54,14,23,0.609,0,2,0,5,7,0.714,1,2,3,1,0,0,3,0,33
16,3/6/2012,33,los angeles lakers,season,home,detroit pistons,l,-3,1,42:40,8,26,0.308,2,9,0.222,4,6,0.667,1,4,5,7,0,0,3,1,22
16,3/7/2012,33,los angeles lakers,season,home,washington wizards,l,-5,1,40:17,9,31,0.29,3,9,0.333,9,9,1,1,4,5,4,4,1,1,3,30
16,3/9/2012,33,los angeles lakers,season,home,minnesota timberwolves,w,3,1,37:54,11,26,0.423,2,6,0.333,10,10,1,1,3,4,1,1,2,4,3,34
16,3/11/2012,33,los angeles lakers,season,away,boston celtics,w,3,1,41:29,9,20,0.45,3,6,0.5,5,7,0.714,1,2,3,7,1,1,5,2,26
16,3/13/2012,33,los angeles lakers,season,home,memphis grizzlies,w,5,1,51:47,11,25,0.44,1,4,0.25,11,12,0.917,1,8,9,5,1,0,3,0,34
16,3/14/2012,33,los angeles lakers,season,home,new orleans pelicans,w,6,1,48:38,10,23,0.435,2,8,0.25,11,11,1,1,3,4,5,2,0,4,1,33
16,3/16/2012,33,los angeles lakers,season,away,minnesota timberwolves,w,5,1,38:08,9,20,0.45,5,8,0.625,5,7,0.714,0,4,4,3,1,2,4,1,28
16,3/18/2012,33,los angeles lakers,season,away,utah jazz,l,-4,1,37:18,3,20,0.15,1,6,0.167,8,9,0.889,2,4,6,4,2,0,7,4,15
16,3/20/2012,33,los angeles lakers,season,home,houston rockets,l,-3,1,35:11,10,27,0.37,2,7,0.286,7,7,1,1,2,3,4,1,0,1,2,29
16,3/21/2012,33,los angeles lakers,season,home,dallas mavericks,w,16,1,35:13,11,18,0.611,1,2,0.5,7,7,1,1,4,5,4,1,0,4,2,30
16,3/23/2012,33,los angeles lakers,season,away,portland trailbrazers,w,7,1,36:02,5,17,0.294,1,7,0.143,7,8,0.875,2,3,5,4,1,0,4,1,18
16,3/25/2012,33,los angeles lakers,season,away,memphis grizzlies,l,-6,1,38:27,7,15,0.467,1,4,0.25,3,3,1,1,2,3,3,2,0,3,3,18
16,3/27/2012,33,los angeles lakers,season,home,golden state warriors,w,3,1,37:13,9,24,0.375,1,5,0.2,11,12,0.917,2,3,5,5,0,0,3,1,30
16,3/29/2012,33,los angeles lakers,season,away,oklahoma city thunder,l,-9,1,40:47,7,25,0.28,1,3,0.333,8,10,0.8,1,8,9,2,0,0,0,1,23
16,3/31/2012,33,los angeles lakers,season,away,new orleans pelicans,w,3,1,38:19,3,21,0.143,1,8,0.125,4,5,0.8,1,2,3,5,3,0,1,4,11
16,4/1/2012,33,los angeles lakers,season,away,golden state warriors,w,8,1,37:10,16,28,0.571,3,3,1,5,7,0.714,0,3,3,5,0,0,3,3,40
16,4/3/2012,33,los angeles lakers,season,away,new jersey nets,w,4,1,35:45,10,16,0.625,3,6,0.5,1,1,1,0,7,7,3,1,0,3,1,24
16,4/4/2012,33,los angeles lakers,season,home,los angeles clippers,w,5,1,36:40,13,19,0.684,2,3,0.667,3,5,0.6,1,4,5,6,0,1,2,2,31
16,4/6/2012,33,los angeles lakers,season,away,houston rockets,l,-5,1,36:56,8,20,0.4,1,4,0.25,11,11,1,0,2,2,0,0,0,1,1,28
16,4/7/2012,33,los angeles lakers,season,home,phoenix suns,l,-20,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
16,4/9/2012,33,los angeles lakers,season,home,new orleans pelicans,w,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
16,4/11/2012,33,los angeles lakers,season,home,san antonio spurs,w,14,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
16,4/13/2012,33,los angeles lakers,season,away,denver nuggets,w,6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
16,4/15/2012,33,los angeles lakers,season,away,dallas mavericks,w,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
16,4/17/2012,33,los angeles lakers,season,away,san antonio spurs,l,-21,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
16,4/18/2012,33,los angeles lakers,season,home,golden state warriors,w,12,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
16,4/20/2012,33,los angeles lakers,season,home,san antonio spurs,l,-24,1,29:49,7,12,0.583,1,3,0.333,3,4,0.75,0,2,2,1,0,0,1,2,18
16,4/22/2012,33,los angeles lakers,season,away,oklahoma city thunder,w,8,1,49:10,9,26,0.346,2,3,0.667,6,7,0.857,1,5,6,8,1,0,3,1,26
16,4/26/2012,33,los angeles lakers,season,home,sacramento kings,l,-17,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
16,4/29/2012,33,los angeles lakers,playoff,away,denver nuggets,w,15,1,37:14,11,24,0.458,0,2,0,9,11,0.818,1,4,5,4,1,0,2,4,31
16,5/1/2012,33,los angeles lakers,playoff,away,denver nuggets,w,4,1,39:37,15,29,0.517,2,6,0.333,6,7,0.857,2,2,4,2,3,1,1,3,38
16,5/4/2012,33,los angeles lakers,playoff,home,denver nuggets,l,-15,1,41:06,7,23,0.304,3,10,0.3,5,6,0.833,3,3,6,6,0,0,6,4,22
16,5/6/2012,33,los angeles lakers,playoff,home,denver nuggets,w,4,1,38:41,10,25,0.4,2,7,0.286,0,1,0,2,6,8,6,1,0,5,0,22
16,5/8/2012,33,los angeles lakers,playoff,away,denver nuggets,l,-3,1,43:12,14,32,0.438,5,11,0.455,10,11,0.909,1,5,6,5,2,0,3,2,43
16,5/10/2012,33,los angeles lakers,playoff,home,denver nuggets,l,-17,1,37:03,13,23,0.565,1,4,0.25,4,4,1,0,2,2,4,1,0,3,3,31
16,5/12/2012,33,los angeles lakers,playoff,away,denver nuggets,w,9,1,45:08,7,16,0.438,2,2,1,1,4,0.25,1,0,1,8,0,1,3,2,17
16,5/14/2012,33,los angeles lakers,playoff,home,oklahoma city thunder,l,-29,1,31:55,7,18,0.389,1,3,0.333,5,7,0.714,0,3,3,2,0,0,3,3,20
16,5/16/2012,33,los angeles lakers,playoff,home,oklahoma city thunder,l,-2,1,42:46,9,25,0.36,0,6,0,2,2,1,1,2,3,4,4,0,2,4,20
16,5/18/2012,33,los angeles lakers,playoff,away,oklahoma city thunder,w,3,1,38:58,9,25,0.36,0,1,0,18,18,1,2,5,7,6,2,0,2,4,36
16,5/19/2012,33,los angeles lakers,playoff,away,oklahoma city thunder,l,-3,1,39:46,12,28,0.429,0,2,0,14,17,0.824,3,5,8,5,0,0,2,1,38
16,5/21/2012,33,los angeles lakers,playoff,home,oklahoma city thunder,l,-16,1,40:34,18,33,0.545,1,6,0.167,5,7,0.714,0,5,5,0,2,0,2,3,42
17,10/30/2012,34,los angeles lakers,season,away,dallas mavericks,l,-8,1,34:52,11,14,0.786,0,0,,0,0,,0,1,1,0,1,0,2,3,22
17,10/31/2012,34,los angeles lakers,season,home,portland trailbrazers,l,-10,1,38:29,10,20,0.5,4,9,0.444,6,7,0.857,2,4,6,3,0,0,7,5,30
17,11/2/2012,34,los angeles lakers,season,away,los angeles clippers,l,-10,1,42:55,14,23,0.609,2,3,0.667,10,10,1,2,4,6,1,2,0,6,1,40
17,11/4/2012,34,los angeles lakers,season,away,detroit pistons,w,29,1,31:43,5,10,0.5,3,5,0.6,2,2,1,0,7,7,8,1,0,1,4,15
17,11/7/2012,34,los angeles lakers,season,home,utah jazz,l,-9,1,37:17,7,17,0.412,0,4,0,15,17,0.882,0,5,5,4,3,0,6,3,29
17,11/9/2012,34,los angeles lakers,season,away,golden state warriors,w,24,1,32:43,10,18,0.556,2,4,0.5,5,6,0.833,1,8,9,7,2,0,4,2,27
17,11/11/2012,34,los angeles lakers,season,away,sacramento kings,w,13,1,33:30,6,15,0.4,2,5,0.4,6,6,1,2,4,6,6,1,0,2,2,20
17,11/13/2012,34,los angeles lakers,season,away,san antonio spurs,l,-2,1,38:05,12,19,0.632,2,4,0.5,2,2,1,0,4,4,8,1,0,2,0,28
17,11/16/2012,34,los angeles lakers,season,away,phoenix suns,w,12,1,38:26,10,24,0.417,1,5,0.2,10,11,0.909,1,1,2,6,1,0,1,2,31
17,11/18/2012,34,los angeles lakers,season,away,houston rockets,w,11,1,35:12,9,18,0.5,1,3,0.333,3,5,0.6,1,10,11,11,3,0,3,4,22
17,11/20/2012,34,los angeles lakers,season,away,brooklyn nets,w,5,1,38:36,8,15,0.533,1,4,0.25,8,10,0.8,0,4,4,5,1,0,3,4,25
17,11/21/2012,34,los angeles lakers,season,home,sacramento kings,l,-16,1,38:46,11,20,0.55,5,9,0.556,11,13,0.846,0,3,3,3,2,0,7,3,38
17,11/23/2012,34,los angeles lakers,season,home,memphis grizzlies,l,-8,1,37:29,7,23,0.304,3,8,0.375,13,14,0.929,0,3,3,4,1,0,2,4,30
17,11/24/2012,34,los angeles lakers,season,home,dallas mavericks,w,26,1,33:16,6,11,0.545,1,2,0.5,6,8,0.75,1,2,3,5,1,0,6,3,19
17,11/27/2012,34,los angeles lakers,season,away,indian pacers,l,-2,1,43:44,12,28,0.429,5,11,0.455,11,13,0.846,0,10,10,3,3,0,10,2,40
17,11/30/2012,34,los angeles lakers,season,away,denver nuggets,w,19,1,37:10,5,15,0.333,0,3,0,4,4,1,1,1,2,8,2,0,4,5,14
17,12/2/2012,34,los angeles lakers,season,away,orlando magic,l,-10,1,38:43,12,27,0.444,0,2,0,10,11,0.909,1,6,7,5,1,0,2,2,34
17,12/4/2012,34,los angeles lakers,season,home,houston rockets,l,-2,1,34:53,14,31,0.452,2,9,0.222,9,12,0.75,1,5,6,2,2,0,3,4,39
17,12/5/2012,34,los angeles lakers,season,home,new orleans pelicans,w,16,1,33:53,10,17,0.588,1,4,0.25,8,9,0.889,1,5,6,4,3,0,1,1,29
17,12/7/2012,34,los angeles lakers,season,home,oklahoma city thunder,l,-6,1,43:30,11,24,0.458,4,5,0.8,9,10,0.9,0,3,3,7,3,2,5,5,35
17,12/9/2012,34,los angeles lakers,season,away,utah jazz,l,-7,1,43:03,9,24,0.375,4,9,0.444,12,14,0.857,0,0,0,3,1,0,2,2,34
17,12/11/2012,34,los angeles lakers,season,home,cleveland cavaliers,l,-6,1,40:43,16,28,0.571,3,9,0.333,7,10,0.7,1,4,5,2,1,1,5,1,42
17,12/13/2012,34,los angeles lakers,season,home,new york knicks,l,-9,1,44:02,10,24,0.417,5,11,0.455,6,6,1,2,8,10,6,1,1,5,5,31
17,12/14/2012,34,los angeles lakers,season,home,washington wizards,w,6,1,43:36,9,29,0.31,1,8,0.125,11,13,0.846,3,4,7,7,2,1,3,1,30
17,12/16/2012,34,los angeles lakers,season,home,philadelphia 76ers,w,13,1,40:02,12,21,0.571,2,6,0.333,8,9,0.889,0,4,4,6,1,0,5,0,34
17,12/18/2012,34,los angeles lakers,season,away,charlotte hornets,w,1,1,43:17,11,24,0.458,2,5,0.4,6,7,0.857,0,6,6,7,1,1,2,1,30
17,12/22/2012,34,los angeles lakers,season,home,golden state warriors,w,3,1,43:39,16,41,0.39,2,8,0.25,0,1,0,3,7,10,5,1,0,3,5,34
17,12/25/2012,34,los angeles lakers,season,away,new york knicks,w,6,1,43:37,14,24,0.583,1,5,0.2,5,7,0.714,1,4,5,1,0,1,1,2,34
17,12/26/2012,34,los angeles lakers,season,home,denver nuggets,l,-12,1,44:01,13,24,0.542,5,9,0.556,9,11,0.818,0,4,4,6,0,2,2,2,40
17,12/28/2012,34,los angeles lakers,season,away,portland trailbrazers,w,17,1,30:40,9,18,0.5,1,6,0.167,8,11,0.727,2,3,5,4,2,0,1,3,27
17,1/1/2013,34,los angeles lakers,season,away,philadelphia 76ers,l,-4,1,42:25,14,29,0.483,1,6,0.167,7,10,0.7,4,2,6,0,1,0,3,2,36
17,1/4/2013,34,los angeles lakers,season,home,los angeles clippers,l,-5,1,43:39,15,25,0.6,1,6,0.167,7,8,0.875,0,0,0,3,5,0,1,3,38
17,1/6/2013,34,los angeles lakers,season,away,denver nuggets,l,-7,1,42:12,11,26,0.423,3,8,0.375,4,4,1,1,4,5,7,0,0,2,2,29
17,1/8/2013,34,los angeles lakers,season,home,houston rockets,l,-13,1,41:26,8,22,0.364,2,8,0.25,2,2,1,2,3,5,7,3,0,5,3,20
17,1/9/2013,34,los angeles lakers,season,home,san antonio spurs,l,-3,1,38:43,10,24,0.417,3,8,0.375,4,7,0.571,0,4,4,5,0,0,1,3,27
17,1/11/2013,34,los angeles lakers,season,away,oklahoma city thunder,l,-15,1,35:03,8,23,0.348,2,8,0.25,10,13,0.769,0,4,4,3,2,0,1,2,28
17,1/13/2013,34,los angeles lakers,season,away,cleveland cavaliers,w,20,1,27:58,9,14,0.643,3,4,0.75,2,4,0.5,0,2,2,6,0,0,4,4,23
17,1/15/2013,34,los angeles lakers,season,away,milwaukee bucks,w,16,1,36:40,12,19,0.632,3,5,0.6,4,4,1,1,1,2,6,1,0,1,2,31
17,1/17/2013,34,los angeles lakers,season,away,miami heat,l,-9,1,42:55,8,25,0.32,4,9,0.444,2,2,1,1,3,4,1,1,0,6,4,22
17,1/20/2013,34,los angeles lakers,season,home,toronto rapters,l,-5,1,42:53,10,32,0.313,3,12,0.25,3,3,1,0,4,4,5,2,1,6,1,26
17,1/21/2013,34,los angeles lakers,season,home,chicago bulls,l,-12,1,41:58,7,22,0.318,0,6,0,2,3,0.667,0,4,4,5,0,0,3,2,16
17,1/23/2013,34,los angeles lakers,season,home,memphis grizzlies,l,-13,1,38:34,11,23,0.478,0,1,0,7,8,0.875,0,3,3,3,1,0,2,1,29
17,1/25/2013,34,los angeles lakers,season,away,utah jazz,w,18,1,34:44,7,10,0.7,0,0,,0,0,,0,9,9,14,3,1,3,0,14
17,1/27/2013,34,los angeles lakers,season,away,oklahoma city thunder,w,9,1,38:47,8,12,0.667,0,0,,5,6,0.833,0,9,9,14,1,1,3,1,21
17,1/29/2013,34,los angeles lakers,season,away,new orleans pelicans,w,5,1,34:23,5,12,0.417,0,4,0,4,4,1,3,5,8,11,0,0,2,1,14
17,1/30/2013,34,los angeles lakers,season,home,phoenix suns,l,-6,1,38:40,7,17,0.412,0,3,0,3,4,0.75,0,5,5,9,2,0,6,0,17
17,2/1/2013,34,los angeles lakers,season,home,minnesota timberwolves,w,11,1,38:30,4,13,0.308,1,4,0.25,8,10,0.8,2,10,12,8,0,0,4,2,17
17,2/3/2013,34,los angeles lakers,season,home,detroit pistons,w,1,1,37:05,8,20,0.4,0,3,0,2,3,0.667,0,3,3,5,2,0,3,0,18
17,2/5/2013,34,los angeles lakers,season,home,brooklyn nets,w,9,1,37:16,9,24,0.375,0,2,0,3,3,1,1,7,8,4,4,1,5,1,21
17,2/7/2013,34,los angeles lakers,season,home,boston celtics,l,-21,1,29:41,9,15,0.6,0,1,0,9,9,1,3,4,7,0,0,0,4,2,27
17,2/8/2013,34,los angeles lakers,season,home,charlotte hornets,w,7,1,37:33,6,15,0.4,0,2,0,8,8,1,0,7,7,8,0,1,3,0,20
17,2/10/2013,34,los angeles lakers,season,home,miami heat,l,-10,1,37:03,11,19,0.579,0,0,,6,8,0.75,1,5,6,9,1,0,4,2,28
17,2/12/2013,34,los angeles lakers,season,away,phoenix suns,w,6,1,35:46,1,8,0.125,0,4,0,2,2,1,1,4,5,9,1,1,8,1,4
17,2/14/2013,34,los angeles lakers,season,away,los angeles clippers,l,-24,1,38:39,7,13,0.538,0,0,,6,6,1,3,2,5,11,0,0,6,2,20
17,2/20/2013,34,los angeles lakers,season,away,boston celtics,w,14,1,32:49,5,15,0.333,0,4,0,6,7,0.857,1,3,4,7,0,0,3,5,16
17,2/22/2013,34,los angeles lakers,season,away,portland trailbrazers,w,4,1,35:51,15,23,0.652,1,3,0.333,9,9,1,2,5,7,4,2,0,5,1,40
17,2/24/2013,34,los angeles lakers,season,home,dallas mavericks,w,4,1,38:16,13,21,0.619,4,5,0.8,8,10,0.8,1,11,12,7,0,1,5,2,38
17,2/25/2013,34,los angeles lakers,season,home,denver nuggets,l,-11,1,38:44,12,23,0.522,0,1,0,5,6,0.833,0,6,6,9,0,0,4,3,29
17,2/28/2013,34,los angeles lakers,season,away,minnesota timberwolves,w,22,1,31:33,13,22,0.591,4,8,0.5,3,7,0.429,1,4,5,5,2,0,3,1,33
17,3/3/2013,34,los angeles lakers,season,away,atlanta hawks,w,1,1,39:00,13,27,0.481,2,5,0.4,6,8,0.75,1,5,6,4,2,0,5,1,34
17,3/5/2013,34,los angeles lakers,season,home,oklahoma city thunder,l,-17,1,39:24,8,19,0.421,3,7,0.429,11,12,0.917,1,2,3,2,0,0,2,3,30
17,3/6/2013,34,los angeles lakers,season,home,new orleans pelicans,w,6,1,41:57,14,21,0.667,3,7,0.429,11,14,0.786,0,7,7,12,0,1,6,0,42
17,3/8/2013,34,los angeles lakers,season,away,toronto rapters,w,2,1,43:47,11,22,0.5,5,10,0.5,14,16,0.875,1,5,6,12,2,0,9,0,41
17,3/10/2013,34,los angeles lakers,season,away,chicago bulls,w,9,1,39:35,7,16,0.438,1,4,0.25,4,6,0.667,1,6,7,9,2,0,2,2,19
17,3/12/2013,34,los angeles lakers,season,home,orlando magic,w,9,1,36:27,4,14,0.286,2,6,0.333,1,2,0.5,1,6,7,8,2,0,3,1,11
17,3/13/2013,34,los angeles lakers,season,home,atlanta hawks,l,-4,1,38:12,11,33,0.333,2,8,0.25,7,8,0.875,1,6,7,5,2,0,5,1,31
17,3/15/2013,34,los angeles lakers,season,home,indian pacers,w,6,1,12:00,0,4,0,0,1,0,0,0,,0,1,1,2,0,0,1,1,0
17,3/17/2013,34,los angeles lakers,season,away,sacramento kings,w,11,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
17,3/18/2013,34,los angeles lakers,season,home,phoenix suns,l,-23,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
17,3/22/2013,34,los angeles lakers,season,away,washington wizards,l,-3,1,37:53,8,18,0.444,1,2,0.5,4,7,0.571,1,3,4,11,2,0,6,3,21
17,3/25/2013,34,los angeles lakers,season,home,golden state warriors,l,-6,1,41:54,11,27,0.407,2,10,0.2,12,16,0.75,1,7,8,3,0,0,0,1,36
17,3/27/2013,34,los angeles lakers,season,home,minnesota timberwolves,w,3,1,37:47,12,21,0.571,3,7,0.429,4,6,0.667,0,3,3,7,1,1,6,4,31
17,3/28/2013,34,los angeles lakers,season,home,milwaukee bucks,l,-10,1,36:28,6,17,0.353,0,3,0,18,20,0.9,0,2,2,3,0,0,6,2,30
17,3/30/2013,34,los angeles lakers,season,home,sacramento kings,w,5,1,47:37,5,18,0.278,0,4,0,9,11,0.818,1,8,9,14,2,0,1,2,19
17,4/2/2013,34,los angeles lakers,season,away,dallas mavericks,w,20,1,47:04,8,18,0.444,0,3,0,7,8,0.875,1,10,11,11,4,2,4,3,23
17,4/5/2013,34,los angeles lakers,season,away,memphis grizzlies,w,2,1,42:32,10,23,0.435,0,5,0,4,4,1,0,5,5,9,1,0,4,3,24
